Original File Name:,T:\BehavioralTasks\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_3-2014_Sep_18_1037.csv,Time:,2014_Sep_18_1037,Parameter File:,T:\BehavioralTasks\StimTool\FearConditioning\T1000_FC_Schedule3.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499201772618,NA,NA,NA
NA,NA,2,21.1283715976,21.1333636153,NA,NA
1,1,3,25.4453662342,NA,NA,NA
2,1,3,28.4453753568,NA,NA,NA
3,1,3,31.4454821672,NA,NA,NA
4,0,3,34.4458166624,NA,NA,NA
5,1,3,37.4454490978,NA,NA,NA
6,3,5,40.4454278117,NA,NA,NA
7,0,3,42.4454433962,NA,NA,NA
8,0,3,45.4454232505,NA,NA,NA
9,1,3,48.4453757369,NA,NA,NA
10,1,3,51.4454688634,NA,NA,NA
11,0,3,54.4454186892,NA,NA,NA
12,3,5,57.4454262913,NA,NA,NA
13,1,3,59.4455045936,NA,NA,NA
14,0,3,62.4454559398,NA,NA,NA
15,0,3,65.4453430476,NA,NA,NA
16,2,5,68.4454118472,NA,NA,NA
17,1,3,70.4454053854,NA,NA,NA
18,0,3,73.4454255311,NA,NA,NA
19,0,3,76.4453118788,NA,NA,NA
20,1,3,79.4453662342,NA,NA,NA
21,3,5,82.4451491925,NA,NA,NA
22,0,3,84.4452233136,NA,NA,NA
23,0,3,87.4454509983,NA,NA,NA
24,0,3,90.4454327532,NA,NA,NA
25,2,5,93.4454681032,NA,NA,NA
26,1,3,95.4454528989,NA,NA,NA
27,1,3,98.4450750714,NA,NA,NA
28,1,3,101.444198922,NA,NA,NA
29,0,3,104.444032055,NA,NA,NA
30,0,3,107.44422857,NA,NA,NA
31,3,5,110.445425531,NA,NA,NA
32,0,3,112.445424771,NA,NA,NA
33,0,3,115.445406146,NA,NA,NA
34,1,3,118.445499272,NA,NA,NA
35,0,3,121.444890339,NA,NA,NA
36,1,3,124.445148812,NA,NA,NA
37,2,5,127.445335826,NA,NA,NA
38,1,3,129.445325563,NA,NA,NA
39,1,3,132.445322522,NA,NA,NA
40,0,3,135.444898321,NA,NA,NA
41,3,5,138.445357112,NA,NA,NA
42,1,3,140.445407666,NA,NA,NA
43,0,3,143.445404625,NA,NA,NA
44,1,3,146.445107381,NA,NA,NA
45,1,3,149.444620462,NA,NA,NA
46,2,5,152.445092556,NA,NA,NA
47,1,3,154.445072411,NA,NA,NA
48,1,3,157.444836363,NA,NA,NA
49,0,3,160.445043902,NA,NA,NA
50,1,3,163.445111562,NA,NA,NA
51,2,5,166.444994108,NA,NA,NA
52,1,3,168.445168958,NA,NA,NA
53,0,3,171.445481027,NA,NA,NA
54,1,3,174.445167058,NA,NA,NA
55,1,3,177.445454799,NA,NA,NA
56,0,3,180.445830346,NA,NA,NA
57,3,5,183.445432753,NA,NA,NA
58,0,3,185.445413748,NA,NA,NA
59,0,3,188.445520558,NA,NA,NA
60,0,3,191.445122205,NA,NA,NA
61,2,5,194.444000886,NA,NA,NA
62,0,3,196.445128287,NA,NA,NA
63,1,3,199.445195186,NA,NA,NA
64,0,3,202.44520963,NA,NA,NA
65,0,3,205.445207349,NA,NA,NA
66,3,5,208.444488564,NA,NA,NA
67,1,3,210.445223694,NA,NA,NA
68,1,3,213.445181502,NA,NA,NA
69,1,3,216.445425151,NA,NA,NA
70,2,5,219.445436174,NA,NA,NA
71,0,3,221.445256763,NA,NA,NA
72,0,3,224.445193665,NA,NA,NA
73,0,3,227.445217232,NA,NA,NA
74,1,3,230.445178461,NA,NA,NA
75,1,3,233.445154514,NA,NA,NA
76,2,5,236.445229395,NA,NA,NA
77,0,3,238.445194425,NA,NA,NA
78,0,3,241.445189104,NA,NA,NA
79,0,3,244.44524726,NA,NA,NA
80,1,3,247.44521115,NA,NA,NA
81,0,3,250.445182642,NA,NA,NA
82,3,5,253.444501488,NA,NA,NA
83,1,3,255.444946215,NA,NA,NA
84,1,3,258.445109661,NA,NA,NA
85,1,3,261.44521001,NA,NA,NA
86,0,3,264.445181882,NA,NA,NA
87,2,5,267.444361228,NA,NA,NA
88,0,3,269.44521039,NA,NA,NA
89,1,3,272.444926069,NA,NA,NA
90,1,3,275.445200507,NA,NA,NA
91,0,3,278.445159835,NA,NA,NA
92,3,5,281.444551282,NA,NA,NA
93,0,3,283.445193285,NA,NA,NA
94,1,3,286.44521001,NA,NA,NA
95,1,3,289.444951156,NA,NA,NA
96,1,3,292.445128667,NA,NA,NA
97,2,5,295.445181882,NA,NA,NA
98,0,3,297.445233576,NA,NA,NA
99,1,3,300.445156795,NA,NA,NA
100,1,3,303.445172379,NA,NA,NA
101,0,3,306.445201267,NA,NA,NA
102,2,5,309.445205068,NA,NA,NA
103,0,3,311.445232436,NA,NA,NA
104,0,3,314.445205068,NA,NA,NA
105,0,3,317.444759962,NA,NA,NA
106,0,3,320.445425911,NA,NA,NA
107,0,3,323.445171999,NA,NA,NA
108,3,5,326.445081533,NA,NA,NA
109,0,3,328.445199747,NA,NA,NA
110,1,3,331.445214191,NA,NA,NA
111,0,3,334.445187963,NA,NA,NA
112,1,3,337.445230916,NA,NA,NA
113,3,5,340.44443763,NA,NA,NA
114,1,3,342.445243459,NA,NA,NA
115,0,3,345.445228635,NA,NA,NA
116,0,3,348.445250301,NA,NA,NA
117,1,3,351.445225214,NA,NA,NA
118,2,5,354.444945835,NA,NA,NA
119,0,3,356.445154514,NA,NA,NA
120,0,3,359.445159835,NA,NA,NA
121,0,3,362.445155274,NA,NA,NA
122,1,3,365.445100539,NA,NA,NA
123,1,3,368.445197086,NA,NA,NA
124,3,5,371.445399684,NA,NA,NA
125,0,3,373.445225214,NA,NA,NA
126,1,3,376.445233957,NA,NA,NA
127,0,3,379.445137789,NA,NA,NA
128,3,5,382.445172379,NA,NA,NA
129,0,3,384.445251442,NA,NA,NA
130,0,3,387.445227875,NA,NA,NA
131,0,3,390.445206969,NA,NA,NA
132,2,5,393.445238138,NA,NA,NA
133,1,3,395.445225214,NA,NA,NA
134,0,3,398.445205448,NA,NA,NA
135,1,3,401.444094392,NA,NA,NA
136,1,3,404.444073866,NA,NA,NA
137,3,5,407.44412328,NA,NA,NA
138,0,3,409.445149573,NA,NA,NA
139,0,3,412.445198226,NA,NA,NA
140,0,3,415.444838644,NA,NA,NA
141,3,5,418.445189104,NA,NA,NA
142,0,3,420.444767564,NA,NA,NA
143,1,3,423.445186443,NA,NA,NA
144,0,3,426.445236617,NA,NA,NA
145,0,3,429.445208869,NA,NA,NA
146,2,5,432.445221413,NA,NA,NA
147,1,3,434.445254102,NA,NA,NA
148,0,3,437.445269307,NA,NA,NA
149,1,3,440.445192905,NA,NA,NA
150,0,3,443.445183402,NA,NA,NA
151,3,5,446.445229775,NA,NA,NA
152,1,3,448.445222553,NA,NA,NA
153,0,3,451.444955717,NA,NA,NA
154,1,3,454.444857269,NA,NA,NA
155,1,3,457.445232816,NA,NA,NA
156,3,5,460.445202027,NA,NA,NA
157,0,3,462.445204688,NA,NA,NA
158,1,3,465.444432689,NA,NA,NA
159,0,3,468.445252202,NA,NA,NA
160,2,5,471.444978144,NA,NA,NA
161,0,3,473.444915046,NA,NA,NA
162,1,3,476.445208109,NA,NA,NA
163,1,3,479.444879316,NA,NA,NA
164,1,3,482.445114603,NA,NA,NA
165,1,3,485.445187203,NA,NA,NA
166,2,5,488.445191004,NA,NA,NA
167,1,3,490.445118784,NA,NA,NA
168,0,3,493.445076212,NA,NA,NA
169,0,3,496.44513931,NA,NA,NA
170,0,3,499.445189104,NA,NA,NA
171,1,3,502.445166677,NA,NA,NA
172,3,5,505.44524726,NA,NA,NA
173,0,3,507.445201267,NA,NA,NA
174,1,3,510.445119924,NA,NA,NA
175,1,3,513.444914286,NA,NA,NA
176,0,3,516.445109281,NA,NA,NA
177,1,3,519.445224834,NA,NA,NA
178,3,5,522.445225214,NA,NA,NA
179,1,3,524.44433082,NA,NA,NA
180,0,3,527.44513931,NA,NA,NA
181,0,3,530.445226354,NA,NA,NA
182,1,3,533.444934051,NA,NA,NA
183,1,3,536.445053785,NA,NA,NA
184,2,5,539.445124485,NA,NA,NA
185,1,3,541.445272728,NA,NA,NA
186,0,3,544.445092556,NA,NA,NA
187,0,3,547.445235857,NA,NA,NA
188,3,5,550.445119924,NA,NA,NA
189,0,3,552.444812797,NA,NA,NA
190,1,3,555.445207349,NA,NA,NA
191,1,3,558.445125246,NA,NA,NA
192,0,3,561.445240418,NA,NA,NA
193,0,3,564.445103199,NA,NA,NA
194,3,5,567.445222173,NA,NA,NA
195,1,3,569.445417169,NA,NA,NA
196,0,3,572.445159075,NA,NA,NA
197,0,3,575.4448242,NA,NA,NA
198,2,5,578.445082293,NA,NA,NA
199,1,3,580.445090276,NA,NA,NA
200,0,3,583.444848527,NA,NA,NA
201,0,3,586.445170859,NA,NA,NA
202,0,3,589.445145391,NA,NA,NA
203,2,5,592.445080013,NA,NA,NA
204,0,3,594.445159835,NA,NA,NA
205,0,3,597.444480202,NA,NA,NA
206,1,3,600.445159835,NA,NA,NA
207,0,3,603.445225974,NA,NA,NA
208,3,5,606.445107,NA,NA,NA
209,1,3,608.445264365,NA,NA,NA
210,0,3,611.444621222,NA,NA,NA
211,1,3,614.445172379,NA,NA,NA
212,2,5,617.445168198,NA,NA,NA
213,0,3,619.445235477,NA,NA,NA
214,0,3,622.445143111,NA,NA,NA
215,1,3,625.445287552,NA,NA,NA
216,2,5,628.445089896,NA,NA,NA
217,0,3,630.445240418,NA,NA,NA
218,0,3,633.445235477,NA,NA,NA
219,1,3,636.445096357,NA,NA,NA
220,2,5,639.445217992,NA,NA,NA
221,1,3,641.445215331,NA,NA,NA
222,0,3,644.445128287,NA,NA,NA
223,0,3,647.445170098,NA,NA,NA
224,1,3,650.445057966,NA,NA,NA
225,3,5,653.445312639,NA,NA,NA
226,1,3,655.44521191,NA,NA,NA
227,1,3,658.445161736,NA,NA,NA
228,0,3,661.445063288,NA,NA,NA
229,1,3,664.445215711,NA,NA,NA
230,1,3,667.444835223,NA,NA,NA
231,2,5,670.444637567,NA,NA,NA
232,1,3,672.444493506,NA,NA,NA
233,1,3,675.445079633,NA,NA,NA
234,1,3,678.445230155,NA,NA,NA
235,0,3,681.445079633,NA,NA,NA
236,1,3,684.444869433,NA,NA,NA
237,3,5,687.445115363,NA,NA,NA
238,0,3,689.445111942,NA,NA,NA
239,0,3,692.445261704,NA,NA,NA
240,1,3,695.445027938,NA,NA,NA
241,2,5,698.445186063,NA,NA,NA
242,0,3,700.444219828,NA,NA,NA
243,1,3,703.444149888,NA,NA,NA
244,0,3,706.444094772,NA,NA,NA
245,3,5,709.444953057,NA,NA,NA
246,0,3,711.445117263,NA,NA,NA
247,0,3,714.445216472,NA,NA,NA
248,0,3,717.444241114,NA,NA,NA
249,2,5,720.444910485,NA,NA,NA
250,0,3,722.444281405,NA,NA,NA
251,0,3,725.445132468,NA,NA,NA
252,0,3,728.44513893,NA,NA,NA
253,0,3,731.445178841,NA,NA,NA
254,0,3,734.445164017,NA,NA,NA
255,0,3,737.445226354,NA,NA,NA
256,0,3,740.445120304,NA,NA,NA
257,0,3,743.444573709,NA,NA,NA
258,0,3,746.445154894,NA,NA,NA
259,0,3,749.445126386,NA,NA,NA
NA,NA,99,756.131132703,NA,NA,NA
